,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1647,JasonPetrie.StateRepresentative-16thRepresentativeDistrict.KY.2016,State Representative - 16th Representative District,State House,16,state,Republican,Jason,Petrie,N,"Right to work laws will help create a better climate for jobs. Right to work laws protect an individual from having a portion of his wages taken involuntarily and paid as dues to a union to which he may not want to belong. Right to work laws allow the individual worker to determine if he wants to pay union dues, restoring liberty to the individual and making the union work to persuade the individual to join being more responsive and useful to each individual employee. Individuals become stronger, unions become more responsive and prospective employers will negotiate and interact with those who are truly interested in better work environments.",Supports Right to Work,http://www.jasonkellypetrie.com/issues-1-1-1,Wages / Benefits,KY
1648,DannyJBasil.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Democrat,Danny,Basil,N,pledged not to vote for any tax increases,Pledged not to vote for any tax increases,http://www.glasgowdailytimes.com/news/state-spending-education-and-workforce-development-are-key-issues-for/article_74049f2e-1959-11e6-bed1-438051093d6a.html,Taxes / Budget,KY
1649,JoeTrigg.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Democrat,Joe,Trigg,N,supports the development of more STEM programs,"Supports the development of more STEM (science, technology, engineering, and medicine) programs",http://www.glasgowdailytimes.com/news/state-spending-education-and-workforce-development-are-key-issues-for/article_74049f2e-1959-11e6-bed1-438051093d6a.html,Education,KY
1650,FreddieJoeWilkerson.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Freddie,Wilkerson,N,the state needs a fair taxation system.,Believes the state needs a fair taxation system,http://www.glasgowdailytimes.com/news/state-spending-education-and-workforce-development-are-key-issues-for/article_74049f2e-1959-11e6-bed1-438051093d6a.html,Taxes / Budget,KY
1651,SteveRiley.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Steve,Riley,N,100% Pro Life,100% Pro life,http://rileyforkentucky.com/issues/,Abortion / Contraception,KY
1652,SteveRiley.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Steve,Riley,N,Supports further workforce development,Supports further workforce development,http://www.glasgowdailytimes.com/news/state-spending-education-and-workforce-development-are-key-issues-for/article_74049f2e-1959-11e6-bed1-438051093d6a.html,Economy,KY
1653,SteveRiley.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Steve,Riley,N,Defend the 2nd Amendment,Supports the second amendment,http://rileyforkentucky.com/issues/,Guns,KY
1654,SteveRiley.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Steve,Riley,N,Oppose Obamacare,Oppose Obamacare,http://rileyforkentucky.com/issues/,Healthcare,KY
1655,SteveRiley.StateRepresentative-23rdRepresentativeDistrict.KY.2016,State Representative - 23rd Representative District,State House,23,state,Republican,Steve,Riley,N,Lower the Tax Burden on Working Families,Supports lowering the tax burden for working families,http://rileyforkentucky.com/issues/,Taxes / Budget,KY
1656,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"I believe that at the moment of conception, a child is a human being with a soul - and should be protected under the constitution as a citizen of the United States of America from all harm and malice.","Believes that at the moment of conception, a child is a human being with a soul - and should be protected under the constitution as a citizen of the United States of America",http://brandonreed4ky.com/core-platform/,Abortion / Contraception,KY
1657,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"Being a active Representative, I will coordinate a District Agriculture Board comprised of Farmers who will educate me on what they need to make their lives better and our Commonwealth more sustainable.",Supports creating a District Agriculture Board comprised of Farmers who will educate him on what they need to make their lives better and our Commonwealth more sustainable,http://brandonreed4ky.com/agriculture-platform/,Agriculture,KY
1658,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"As your representative, I will form a District Board for Commerce, comprised of local industries, employees and business owners.",Believes in the need for a District Board for Commerce,http://brandonreed4ky.com/commerce-platform/,Economy,KY
1659,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,I believe that the Pledge of Allegiance should be recited all across the commonwealth at the start of everyday in the classroom,Believes Pledge of Allegiance should be recited all across the commonwealth at the start of every day in the classroom,http://brandonreed4ky.com/core-platform/,Education,KY
1660,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"I believe that home schooling, charter schools, support for technical programs, vouchers and tax credits should be explored, supported and invested. While at the same time making our public education system more competitive by reviewing the tenure programs and seeking higher pay for our teachers.","Supports investing in home schooling, charter schools, technical programs, vouchers, tax credits, tenure programs, and higher pay for teachers",http://brandonreed4ky.com/education-platform/,Education,KY
1661,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"As your Representative, I will form a District Education Committee, comprised of local Board of Education Members, parents and educators so that such issues can me addressed.",Supports the formation of a District Education Committee,http://brandonreed4ky.com/education-platform/,Education,KY
1662,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,our government servants must be compensated in a competitive nature to assure that we are recruiting and retaining the best person for the job,Believes our government servants must be compensated in a competitive nature to assure that we are recruiting and retaining the best person for the job,http://brandonreed4ky.com/government-platform/,Government Operations,KY
1663,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,Public employees must realize they are servants of the people and that they serve at the will of the people,Believes public employees must realize they are servants of the people and that they serve at the will of the people,http://brandonreed4ky.com/government-platform/,Government Operations,KY
1664,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"I believe that a citizen has the right to carry a firearm for safety, and that the constitution guarantees that right.","Believes that a citizen has the right to carry a firearm for safety, and that the constitution guarantees that right",http://brandonreed4ky.com/core-platform/,Guns,KY
1665,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"I believe the 2nd Amendment enables us the responsibility to bare arms to protect our families, provide for our families and hold our government accountable to any tyranny that may form.",Believes the 2nd Amendment enables us the responsibility to bare arms,http://brandonreed4ky.com/core-platform/,Guns,KY
1666,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"I believe that we have a right to protect our land from foreign invaders and ideologies, and when those ideologies impose non-capitalistic/not democratic ideologies - they should be expelled.",Believes in right to protect our land from foreign invaders and ideologies,http://brandonreed4ky.com/core-platform/,Immigration,KY
1667,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,I believe that only a traditional married couple should be able to adopt children.,Believes that only a traditional married couple should be able to adopt children,http://brandonreed4ky.com/core-platform/,Marriage / LGBTQ,KY
1668,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,I support traditional marriage between one man and one woman.,Supports traditional marriage between one man and one woman,http://brandonreed4ky.com/core-platform/,Marriage / LGBTQ,KY
1669,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"Public Safety Platform I've had two uncles serve in law enforcement. My grandfather served as a firefighter. Like us all - we have many friends and family that serve in these capacities. One word describes their passion, resolve and sacrifice: HEROS! I believe we need to stand behind our officers and emergency response teams that serves our communities with more compensation and making sure they have the latest tools at their disposal. It's this frontline that keeps us safe, helps us in times of need and stands on the domestic wall while we sleep, work and pursue dreams. While at the same time, allowing for initiatives to make sure these services don't become abused with malfeasances.",Believes in supporting law enforcement through adequate compensation and providing them proper equipment,http://brandonreed4ky.com/public-safety-platform/,Public Safety / Criminal Justice,KY
1670,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"Would like to explore a regional state jail system, taking burdens off of county governments","Supports exploring a regional state jail system, taking burdens off of county governments",http://brandonreed4ky.com/government-platform/,Public Safety / Criminal Justice,KY
1671,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"As your State Representative - I will bring together area police officers, sheriffs, firefighters and EMT professionals to address issues and what they need to perform their duties to the highest standard.","Supports to bring together area police officers, sheriffs, firefighters and EMT professionals",http://brandonreed4ky.com/public-safety-platform/,Public Safety / Criminal Justice,KY
1672,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,We must constantly evaluate where those tax dollars are going.,Supports constantly evaluating where those tax dollars are going,http://brandonreed4ky.com/government-platform/,Taxes / Budget,KY
1673,WilliamBrandonReed.StateRepresentative-24thRepresentativeDistrict.KY.2016,State Representative - 24th Representative District,State House,24,state,Republican,William,Reed,N,"We pay property taxes, school taxes, sales taxes, income taxes, vehicle taxes … many states operate on flat rate tax systems - do really well.",Supports investigating a flat tax,http://brandonreed4ky.com/government-platform/,Taxes / Budget,KY
1674,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"One of my primary goals as your State Representative is to begin to explore ways to remove some of these burdensome rules and regulation, and work to expand your freedoms as citizens of the Commonwealth.",Supports removing burdensome rules and regulation,http://www.mpayne4ky28.com/individual-freedom,Economy,KY
1675,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"2) Increase in Support for The Kentucky Community and Technical College System: KCTCS offers opportunities for many of our newly graduated students, and those who wish to gain new skills later in life, who want to avoid the cost of a four year degree. The education gained by these student through KCTCS provide skill sets direly needed by businesses throughout the Commonwealth. Often employers opt out of moving or expanding operations in the state due to a lack of qualified employees. By increasing access to the KCTCS through increased night, weekend, and online courses we can provide this training to those who are looking to develop technical skills or who require the these conveniences due to the constraints of raising a family.",Believes in increasing support for the Kentucky Community and Technical College System,http://www.mpayne4ky28.com/education,Education,KY
1676,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"3) Vouchers and Charter Schools: Each and every child is precious and they deserve the best education we can provide so that they are prepared to succeed in the world. The greatest problem we face in regards to education exists in our public schools. Often we see those with the greatest potential simply passed over and those who need help the most ignored. This is in no way shape or form the result of deficiencies in our teachers or those who staff our schools. More often than not it occurs because of the bloated bureaucracy and the inefficiencies it produces. The only way to increase the efficiency of our school system and increase the quality of our education system is to provide adequate and accessable alternatives to our public school systems. Through the increase in the number of Charter Schools and the implementation of a Voucher System we can not only provide parents who seek access to quality education alternatives the access to them, but also allow those who are otherwise unable to afford these alternatives the ability to offset the costs.",Believes in providing adequate alternatives to the public school system by increasing charter schools and implementing vouchers,http://www.mpayne4ky28.com/education,Education,KY
1677,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"Education Having been an instructor with the Sullivan College of Technology and Design for going on seven years, I have a unique perspective on the state of our education system and the problems that plague it. With issues ranging from exorbitant tuition rates to the poor state of our public education system, education reform is an issue near and dear to my heart.",Supports education reform,http://www.mpayne4ky28.com/economic-growth,Education,KY
1678,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"1) Freeze College Tuition Rates: Since the year 2000, the average annual tuition rate at a public institution has risen from $11,940.00 to $17,474.00, an increase of approximately 46.3% (U.S. Department of Education, National Center for Education Statistics). This far outweighs the inflation rate of 37% and represents one of the most dramatic increases in cost for a family trying to raise children. Strangely our legislators say nothing about the actual costs and instead focus on the looming student loan crisis. This is nothing more than paying lip service to the symptom and ignoring the root cause. I will whole heartedly support or sponsor legislation calling on the public institutions of this state to freeze tuition rates until the time comes when they fall in line with the rate of inflation. We cannot allow our children to begin their lives burdened with student loans that often eclipse the cost of the average American's home.",Supports legislation to freeze tuition rates until they fall in line with the rate of inflation,http://www.mpayne4ky28.com/education,Education,KY
1679,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"4) Increase Focus on Math, Science, and Technology Professionals: The needed skill set for the future workforce is built solidly on a foundation of Math, Science, and Technology. Therefore we must increase the required standards of these disciplines and focus more of the student's time and effort into developing these necessary skill sets. We must also train our children to be critical thinkers and focus on how to analyze and solve problems through the uses of these skills. This can be done by allowing qualified professionals who possess degrees in the hard sciences such as physics, mathematics, chemistry, and engineering, among others, the opportunity to teach in our schools without being required to obtain education degrees. Through the introduction of degreed professionals into these fields our students can gain access to real-world insights and the practical application of skills currently taught solely on a theoretical level.","Supports to increase Focus on Math, Science, and Technology Professionals",http://www.mpayne4ky28.com/education,Education,KY
1680,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"I propose that any educator who wishes to do so, once properly vetted and trained, should have the right to carry a weapon on their persons while teaching our children.",Supports educators carrying weapons while teaching,http://www.mpayne4ky28.com/2nd-amendment,Guns,KY
1681,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"In the event of any Federal overreach in regards to the 2nd Amendment, rest assured, I would support State legislation in order to protect our rights.",Supports State legislation in order to protect our gun rights,http://www.mpayne4ky28.com/2nd-amendment,Guns,KY
1682,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"As a member of one of the largest congregations in Southwest Jefferson County, Valley View Church, I recognize the freedom to practice religion as critical element of the 1st amendment.",Supports for freedom to practice religion as critical element of the 1st amendment,http://www.mpayne4ky28.com/individual-freedom,Religion,KY
1683,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"Economic Growth As your State Representative, one of my greatest responsibilities will be to help create conditions that encourage economic development both in the 28th District and across the Commonwealth. Through implementing sound Tax Reform, Reduction or Elimination of the Inventory Tax, further developing our Infrastructure and Heavy Haul Routes, and Increased Focus of Tourism we can begin to create more economic opportunities throughout the Commonwealt","Believes in implementing sound tax reform, reducing or eliminating inventory tax, developing infrastructure and heavy haul routes, and increasing focus of tourism",http://www.mpayne4ky28.com/economic-growth,Taxes / Budget,KY
1684,MichaelPayne.StateRepresentative-28thRepresentativeDistrict.KY.2016,State Representative - 28th Representative District,State House,28,state,Republican,Michael,Payne,N,"As the freedom of speech, and the truth that results from honest political debate, are in my opinion sacred, I promise to you I will never bow to the tactics employed by the Politically Correct and always offer you fairness, honesty, and openness in our discussions.",Believes in giving you open and honest answers,http://www.mpayne4ky28.com/individual-freedom,Transparency / Participation,KY
1685,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Support legislation and funding for Kindengarten Readiness and Literacy Programs.,Supports legislation and funding for Kindergarten Readiness and Literacy Programs,http://www.votephilbaker.com/#!platform/cee5,Education,KY
1686,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Support legislation that encourages Education Innovation.,Supports legislation that encourages Education Innovation,http://www.votephilbaker.com/#!platform/cee5,Education,KY
1687,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Support legislation to tighten regulations requiring gun dealers to obtain a state license.,Supports legislation to tighten regulations requiring gun dealers to obtain a state license,http://www.votephilbaker.com/#!platform/cee5,Guns,KY
1688,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Tackle the Teacher's Pension system which is currently facing a $14 billion shortfall.,Believes in tackling the Teacher's Pension system which is currently facing a $14 billion shortfall,http://www.votephilbaker.com/#!platform/cee5,Pensions,KY
1689,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Collaborate with anti-violence and youth groups to reduce crime in our neighborhoods.,Supports anti-violence and youth groups to reduce crime,http://www.votephilbaker.com/#!platform/cee5,Public Safety / Criminal Justice,KY
1690,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Push legislation to decriminalize small amounts of marijuana.,Supports decriminalizing small amounts of marijuana,http://www.votephilbaker.com/#!platform/cee5,Public Safety / Criminal Justice,KY
1691,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,"Push and Sponsor legislation that requires independent investigations of police involved deaths, mandated additional training for all local law enforcement officers, and expand access to body cameras.",Supports independent investigations of police involved deaths,http://www.votephilbaker.com/#!platform/cee5,Public Safety / Criminal Justice,KY
1692,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Sponsor legislation to ban the practice of shackling youth offenders who appear before the court.,Supports legislation to ban the practice of shackling youth offenders who appear before the court,http://www.votephilbaker.com/#!platform/cee5,Public Safety / Criminal Justice,KY
1693,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Support Restorative & Rehabilitative Justice Reform.,Supports Restorative & Rehabilitative Justice Reform,http://www.votephilbaker.com/#!platform/cee5,Public Safety / Criminal Justice,KY
1694,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Support legislation to expand access to the Child Care Assistance Program.,Supports legislation to expand access to the Child Care Assistance Program,http://www.votephilbaker.com/#!platform/cee5,Social Services / Support Services,KY
1695,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Create a Community Advisory Board to remain informed about the crucial issues affecting our neighborhoods.,Supports creating a Community Advisory Board,http://www.votephilbaker.com/#!platform/cee5,Transparency / Participation,KY
1696,"Phillip""Phil""Baker.StateRepresentative-41stRepresentativeDistrict.KY.2016",State Representative - 41st Representative District,State House,41,state,Democrat,Phillip,Baker,N,Fight to ensure all Kentucky workers have access to paid sick leave.,Supports paid sick leave,http://www.votephilbaker.com/#!platform/cee5,Wages / Benefits,KY
1697,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,"Al supports programs geared to increase self-sustainability, and self-pride, including special incentives for businesses that hire veterans, people with permanent, but partial disabilities, and people enrolled in government assistance programs.",Supports programs geared to increase self-sustainability including incentives for businesses that hire veterans,http://algentry.com/als-priorities/,Economy,KY
1698,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,Al supports workforce development in partnership with our institutions of learning and apprenticeship programs to provide the best possible outcome for students and those seeking quality jobs in Kentucky.,Supports workforce development in partnership with apprenticeship programs,http://algentry.com/als-priorities/,Economy,KY
1699,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,"Al believes in holding schools accountable, and providing teachers with the support and tools they need to effectively educate children and prepare them for continuing education and careers.","Believes in holding schools accountable, and providing teachers with the support and tools they need to effectively educate children and prepare them for continuing education and careers",http://algentry.com/als-priorities/,Education,KY
1700,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,"He will be a strong supporter of law enforcement and first responders, working with them to enact laws that make sense in today's world.",Supports law enforcement and first responders,http://algentry.com/als-priorities/,Public Safety / Criminal Justice,KY
1701,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,Al Gentry will work for and support stronger legislation to put drug dealers behind bars.,Supports stronger legislation to put drug dealers behind bars,http://algentry.com/als-priorities/,Public Safety / Criminal Justice,KY
1702,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,Al Gentry will work to strengthen veterans' care and increase access to support services.,Supports to strengthen veterans' care and increase access to support services,http://algentry.com/als-priorities/,Veterans / VA,KY
1703,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,"He strongly opposes Right to Work and supports the right of employees to collectively bargain for quality wages and benefits, and increased safety in the workplace.","Supports the right of employees to collectively bargain for quality wages and benefits, opposes ""Right to Work""",http://algentry.com/als-priorities/,Wages / Benefits,KY
1704,AlanGentry.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Alan,Gentry,N,Al supports an increase to the minimum wage.,Supports to increase the minimum wage,http://algentry.com/als-priorities/,Wages / Benefits,KY
1705,AllenJSchuler.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Democrat,Allen,Schuler,N,"Yes, I oppose ""Right to Work"" legislation.",Opposes Right to Work legislation,http://www.allenschuler.com/#!questions/c1flq,Wages / Benefits,KY
1706,BillDudley.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Republican,Bill,Dudley,N,I firmly believe that all human life is sacred and that life begins at conception.,Believes that all human life is sacred and that life begins at conception,http://www.votebilldudley.com/issues/right-to-life,Abortion / Contraception,KY
1707,BillDudley.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Republican,Bill,Dudley,N,"In that vein, I support all efforts to prohibit taxpayer funding of abortion.",Opposes taxpayer funded abortions,http://www.votebilldudley.com/issues/right-to-life,Abortion / Contraception,KY
1708,BillDudley.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Republican,Bill,Dudley,N,"In addition to supporting restrictions on abortion, I will support women's access to abortion alternatives, such as crisis pregnancy centers and adoption services.",Supports women's access to abortion alternatives,http://www.votebilldudley.com/issues/right-to-life,Abortion / Contraception,KY
1709,BillDudley.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Republican,Bill,Dudley,N,Stand up to any attempt by Washington to violate our State's rights.,Opposes any attempt by Washington to violate our State's rights,http://www.votebilldudley.com/issues/state-budget-and-finances,Government Operations,KY
1710,BillDudley.StateRepresentative-46thRepresentativeDistrict.KY.2016,State Representative - 46th Representative District,State House,46,state,Republican,Bill,Dudley,N,"So-called ""gun-free zones"" are actually ""defenseless zones,"" where people cannot defend themselves against a criminal attack.","Believes so-called ""gun-free zones"" are actually ""defenseless zones,"" where people cannot defend themselves against a criminal attack",http://www.votebilldudley.com/issues/sample_issue,Guns,KY
